author,nc_state,paper_count,topic_assignments,num_topics,shannon_entropy,normalized_shannon,blau_index,hhi,rao_stirling
"Newell, Ryan J.",False,2,28,28,3.3322045101752034,0.9999999999999999,0.9642857142857143,0.03571428571428571,0.059545210888516165
"Yu, Hyeonggeun",False,2,28,28,3.3322045101752034,0.9999999999999999,0.9642857142857143,0.03571428571428571,0.059545210888516165
"Campbell, Vashti M.",False,2,28,28,3.3322045101752034,0.9999999999999999,0.9642857142857143,0.03571428571428571,0.05920810858047612
"Lewis, Ramsey S.",False,2,28,28,3.3322045101752034,0.9999999999999999,0.9642857142857143,0.03571428571428571,0.0589948756018969
"Allan, Matthew C.",False,2,28,28,3.3322045101752034,0.9999999999999999,0.9642857142857143,0.03571428571428571,0.05895245005545149
"Meentemeyer, Ross K. K.",False,2,28,28,3.3322045101752034,0.9999999999999999,0.9642857142857143,0.03571428571428571,0.058809901692525
"Marcillo, Guillermo S.",False,2,28,28,3.3322045101752034,0.9999999999999999,0.9642857142857143,0.03571428571428571,0.05880042074407509
"Ramos, Paula",False,2,28,28,3.3322045101752034,0.9999999999999999,0.9642857142857143,0.03571428571428571,0.05880042074407509
"Krajinski, Philip",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.0584106746688991
"Schulze, Julian",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.0584106746688991
"Schücke, Lars",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.0584106746688991
"Tscharntke, Franziska A.",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.0584106746688991
"Meyers, Blake C.",False,3,57,29,3.3528847721306647,0.9957202875590924,0.9646044936903663,0.03539550630963373,0.058386893166052514
"Genzer, Jan",True,2,29,28,3.3194925761547527,0.9961851278990728,0.9631391200951248,0.036860879904875146,0.057938972283154
"Kapoor, Ashish",True,2,29,28,3.3194925761547527,0.9961851278990728,0.9631391200951248,0.036860879904875146,0.057938972283154
"Kausche, Hannah",False,2,29,28,3.3194925761547527,0.9961851278990728,0.9631391200951248,0.036860879904875146,0.057938972283154
"Whitaker, Andrew H.",False,2,29,28,3.3194925761547527,0.9961851278990728,0.9631391200951248,0.036860879904875146,0.057921738493431824
"Crozier, Carl",True,2,29,28,3.3194925761547527,0.9961851278990728,0.9631391200951248,0.036860879904875146,0.05791948925861844
"Piedrahita, Jorge",True,2,29,28,3.3194925761547527,0.9961851278990728,0.9631391200951248,0.036860879904875146,0.05789953149147414
"Reynolds, Rong",True,2,29,28,3.3194925761547527,0.9961851278990728,0.9631391200951248,0.036860879904875146,0.0575798397099022
"Bian, Yang",True,2,30,28,3.308777757587496,0.9929695933979527,0.9622222222222222,0.03777777777777778,0.0572187492401008
"Tracy, William F.",False,2,30,28,3.308777757587496,0.9929695933979527,0.9622222222222222,0.03777777777777778,0.057145078438131484
"Pendleton, Brittany",True,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.05711590256361932
"Plaumann, Markus",False,5,88,30,3.3638713861143668,0.989025630870753,0.9646177685950413,0.03538223140495868,0.056906799570364805
"Benčan, Andreja",False,3,59,29,3.3460361682296114,0.9936864288645088,0.9640907785119218,0.03590922148807814,0.05679185282550368
"Deluca, M.",False,2,30,28,3.308777757587496,0.9929695933979527,0.9622222222222222,0.03777777777777778,0.056454123350627286
"Lindqvist-Kreuze, Hannele",False,2,31,28,3.299829685667092,0.9902842624427005,0.9614984391259105,0.03850156087408948,0.05577230491655831
"Ohm, Herbert",False,2,31,28,3.299829685667092,0.9902842624427005,0.9614984391259105,0.03850156087408948,0.05577230491655831
"O'Donnell, Shaun",True,3,61,29,3.340748285900209,0.9921160642169145,0.9637194302606826,0.036280569739317384,0.05555250421650537
"Luo, David A.",False,2,31,28,3.2998296856670923,0.9902842624427006,0.9614984391259105,0.03850156087408948,0.05493124742297811
"Snik, Frans",False,2,31,28,3.2998296856670923,0.9902842624427006,0.9614984391259105,0.03850156087408948,0.05493124742297811
"Park, Min Hyuk",False,11,167,29,3.346675180923196,0.9938761991507704,0.9645379898884865,0.035462010111513495,0.0523510581737503
"Bibinov, Nikita",False,3,3,2,0.6365141682948128,0.9182958340544894,0.4444444444444444,0.5555555555555556,0.05192059970568808
"Hu, Shuijin",True,9,171,30,3.360001411992176,0.9878878038975065,0.9646044936903663,0.035395506309633736,0.05171543274954236
"Ashrafi, Hamid",False,7,174,32,3.375372922139374,0.9739267551842727,0.9647245342845818,0.035275465715418154,0.05066588228458217
"Holland, James",True,9,196,32,3.370944553355225,0.972648998047449,0.9646501457725948,0.03534985422740525,0.04999243756624526
"Archer, David",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Barrett, Richard",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Bernau, Christopher",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Bullard, Valerie",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Butler, Twain",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Casey, Allen",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Clark, Kerry",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Drinkwater, Laurie E.",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Eagen, Sarah S.",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Griffin, Kimberly",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Guretzky, John",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Hillhouse, Heidi",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Humphrey, Mathew",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Inoa, Esleyther Henriquez",True,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Johnson, Holly",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Lee, Steven",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Marion, Annie",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"McGhee, Nicholas",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Muller, Katherine",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Nhanala, Stella E. C.",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Silvernail, Ian",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Smither-Kopperl, Margaret",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Thevar, Prasanna",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Wiggans, Dustin",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.049179275578984896
"Lomenzo, Patrick D.",False,7,111,28,3.331011031339789,0.9996418350579113,0.9642074506939372,0.035792549306062814,0.048834592132756205
"Oralkan, Omer",True,53,1471,67,3.4313675178189182,0.816080467331745,0.964931341997864,0.03506865800213602,0.04867589548945436
"Cobb, G.P.",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.04750306630004907
"Giddings, J.",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.04750306630004907
"Levine, S.L.",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.04750306630004907
"McConnell, L.L.",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.04750306630004907
"Valenti, T.",False,1,3,3,1.0986122886681096,0.9999999999999998,0.6666666666666667,0.3333333333333333,0.04750306630004907
"Everman, Wesley",True,4,83,29,3.3467009043975997,0.9938838383591152,0.9644360574829438,0.03556394251705618,0.04543126985376738
"York, Alan C.",False,4,83,29,3.3467009043975997,0.9938838383591152,0.9644360574829438,0.03556394251705618,0.04543126985376738
"Scarboro, Clifton G.",False,8,205,32,3.3672402602992832,0.9715801650030876,0.9644735276621059,0.03552647233789411,0.0453615554054598
"Whipker, Brian E.",False,4,83,29,3.3467009043975997,0.9938838383591152,0.9644360574829438,0.03556394251705618,0.04496335954730762
"Edmisten, Keith L.",False,3,2,2,0.6931471805599453,1.0,0.5,0.5,0.04465544166657481
"Gatiboni, Luciano C.",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.04465544166657481
"James, Maggie S.",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.04465544166657481
"McGinnis, Michelle",True,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.04465544166657481
"Kaeppler, Shawn M.",False,4,87,29,3.3396442370911594,0.9917881902002575,0.9639318271898534,0.036068172810146654,0.04407257092518743
"Peters, Kara",True,67,1801,67,3.414990372796746,0.8121854988989409,0.9646544072467607,0.035345592753239376,0.04389715567022977
"Zhou, Chuanzhen",True,8,138,29,3.3427579421157296,0.9927128802725826,0.964293215710985,0.03570678428901492,0.04208140742024937
"Buckenmaier, Kai",False,7,142,30,3.349576443577353,0.984822716151929,0.9641936123784963,0.03580638762150367,0.04103794690630471
"Pravdivtsev, Andrey N.",False,7,142,30,3.349576443577353,0.984822716151929,0.9641936123784963,0.03580638762150367,0.04103794690630471
"Paterson, Alisa R.",False,9,194,29,3.342271725126497,0.9925684863690525,0.9642363694335211,0.03576363056647889,0.04058904280741595
"Zhang, Shengwei",True,6,146,30,3.347298017570075,0.9841528267713354,0.9640645524488647,0.03593544755113529,0.04005510993344657
"Whetten, Ross W.",False,8,199,31,3.354299870394024,0.9767945163024946,0.9642180753011288,0.03578192469887124,0.039869413684412186
"Sanders, Catherine E.",False,21,558,38,3.3748290201466524,0.9277660712235892,0.9643568299482278,0.03564317005177221,0.039298972298585214
"Anyanga, Milton O.",False,3,55,28,3.3267886806827054,0.9983747007496206,0.9639669421487603,0.03603305785123967,0.038020951592579746
"Fisher, Loren R.",False,3,55,28,3.3267886806827054,0.9983747007496206,0.9639669421487603,0.03603305785123966,0.03778293459207133
"Keech, Ryan",False,3,55,28,3.3267886806827054,0.9983747007496206,0.9639669421487603,0.03603305785123966,0.03772288379750674
"Timofeeva, Anastasia",True,3,55,28,3.3267886806827054,0.9983747007496206,0.9639669421487603,0.03603305785123966,0.03772288379750674
"Schoonmaker, Ashley N.",False,3,56,28,3.322860793322265,0.9971959353561863,0.9636479591836735,0.03635204081632653,0.03767740277037748
"Hjorth, Rune",False,3,55,28,3.3267886806827054,0.9983747007496206,0.9639669421487603,0.03603305785123967,0.03754814779122349
"Knappe, Detlef R.U.",False,3,55,28,3.3267886806827054,0.9983747007496206,0.9639669421487603,0.03603305785123967,0.03754814779122349
"Braun, U.",False,3,56,28,3.322860793322265,0.9971959353561863,0.9636479591836735,0.03635204081632653,0.037318848647073015
"Götz, M.",False,3,56,28,3.322860793322265,0.9971959353561863,0.9636479591836735,0.03635204081632653,0.037318848647073015
"Rogers, Anna R.",False,3,57,28,3.3193840264309378,0.9961525519501827,0.9633733456448138,0.03662665435518621,0.03728329007081738
"Kulesza, Stephanie",True,3,56,28,3.3228607933222647,0.9971959353561862,0.9636479591836735,0.03635204081632653,0.03727283773921568
"Kaur, Harpreet",False,3,56,28,3.3228607933222647,0.9971959353561862,0.9636479591836735,0.03635204081632653,0.03726672526759874
"Loboa, Elizabeth G.",False,4,56,28,3.322860793322265,0.9971959353561863,0.9636479591836735,0.03635204081632652,0.0372596098364751
"Mellor, Liliana F.",True,4,56,28,3.322860793322265,0.9971959353561863,0.9636479591836735,0.03635204081632652,0.0372596098364751
"Asif, Suleman",True,3,56,28,3.322860793322265,0.9971959353561863,0.9636479591836735,0.03635204081632652,0.0372596098364751
"Lamm, Alexa J.",False,23,612,38,3.369553772312567,0.9263158656195295,0.9642391815113845,0.03576081848861549,0.03712620389419728
"Monks, David W.",False,27,730,40,3.3720307662048263,0.9141070637166655,0.9642334396697316,0.03576656033026834,0.0369905202188434
"Fancher, C.M.",False,3,57,28,3.3193840264309378,0.9961525519501827,0.9633733456448138,0.03662665435518621,0.03685960702542114
"Tanner, Christian P. N.",False,3,57,28,3.3193840264309378,0.9961525519501827,0.9633733456448138,0.03662665435518621,0.03639503924440979
"Flint-Garcia, Sherry A.",False,4,60,28,3.30005695519142,0.9903524663970599,0.9616666666666667,0.03833333333333333,0.03613475373131359
"Aroche, Angelica F.",False,3,59,28,3.31367104102818,0.9944380757272161,0.9629416834243033,0.037058316575696644,0.036027013322317114
"Mailhot, Daniel",False,2,2,2,0.6931471805599453,1.0,0.5,0.5,0.033283420286510546
"Mason, Esten",False,2,2,2,0.6931471805599453,1.0,0.5,0.5,0.033283420286510546
"Bland, Dan",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.033283420286510546
"Buck, James",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.033283420286510546
"Buntin, G. David",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.033283420286510546
"Cambron, Sue Ellen",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.033283420286510546
"Chen, Xianming",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.033283420286510546
"Chen, Zhenbang",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.033283420286510546
"Griffey, Carl Allen",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.033283420286510546
"Halker, China Allissa P.",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.033283420286510546
"Sutton, Russell Lane",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.033283420286510546
"Materano, Monica",False,7,137,28,3.3239195204286833,0.99751366108496,0.9638233256966274,0.03617667430337258,0.03316216631002987
"Jennings, Katherine M.",False,34,919,40,3.359672562078246,0.9107569395718393,0.9639801032725878,0.03601989672741223,0.03237435103319611
"Choudoir, Mallory",True,9,220,30,3.337723628782216,0.9813378214324863,0.9638842975206612,0.03611570247933884,0.031834385325349546
"Quesada-Ocampo, Lina M.",False,34,877,34,3.342038790902988,0.9477303207013308,0.9637759075525691,0.0362240924474308,0.03036426396589042
"Roma-Burgos, Nilda",False,4,82,28,3.3215046694335593,0.9967889603687374,0.9637120761451516,0.0362879238548483,0.030285145311232515
"Eaton, Laurence",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.030210593290957655
"Hellwinckel, Chad",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.030210593290957655
"Hilliard, Michael",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.030210593290957655
"Samu, Nicole",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.030210593290957655
"Webb, Erin",False,1,2,2,0.6931471805599453,1.0,0.5,0.5,0.030210593290957655
"Gabilondo, Eric A.",False,4,82,28,3.3215046694335593,0.9967889603687374,0.9637120761451518,0.036287923854848296,0.03008400274428668
"Pöttgen, Rainer",False,4,82,28,3.3215046694335593,0.9967889603687374,0.9637120761451518,0.036287923854848296,0.03008400274428668
"Campos, Hugo",False,8,167,28,3.3200071593621363,0.9963395551576076,0.9636057226863638,0.036394277313636196,0.030031313375250494
"Duckworth, Owen W.",False,8,165,29,3.329364575458375,0.988735395865634,0.9637465564738292,0.0362534435261708,0.02992768083750904
"Schuchard, Karl G.",False,4,83,28,3.3196004155003074,0.9962174906622902,0.9635651037886486,0.036434896211351424,0.029865524709581457
"Reisig, Dominic",True,11,273,30,3.332189835080957,0.979710808036823,0.9637322384575132,0.036267761542486815,0.028451756711623095
"You, Wei",False,7,109,28,3.3177718180002627,0.995668725574655,0.9635552562915579,0.03644474370844205,0.026193315228682262
"Guerrier, Jonathon",False,5,109,28,3.3177718180002627,0.995668725574655,0.9635552562915579,0.03644474370844205,0.026193315228682262
"Jiang, Xiaoning",True,5,109,28,3.3177718180002627,0.995668725574655,0.9635552562915579,0.03644474370844205,0.026193315228682262
"Koldemir, Aylin",False,5,109,28,3.3177718180002627,0.995668725574655,0.9635552562915579,0.03644474370844205,0.026193315228682262
"Call, Douglas F.",False,5,109,28,3.3177718180002627,0.995668725574655,0.9635552562915579,0.03644474370844206,0.02610433678932416
"Huebner, Pedro",False,6,110,28,3.3166457919866055,0.9953308033342226,0.9634710743801653,0.03652892561983471,0.02606495006741255
"Ye, Weimin",True,5,109,28,3.3177718180002627,0.995668725574655,0.9635552562915579,0.03644474370844206,0.026048053764256875
"Chung, C.C.",False,5,111,28,3.3156219559399913,0.9950235484693163,0.9633958282606931,0.03660417173930687,0.025962800591546497
