Name,degree,weightedDegree,betweenness,closeness,eigenvector,community
Rielly Harrison,5.0,5.0,0.0,0.5641025641025641,8.41493029572438e-9,1263
Trevor Vook,5.0,5.0,0.0,0.21828632535757253,0.0013057952135511934,735
Elizabeth Byrnes,5.0,5.0,0.0,0.2509605040725373,0.007907638971683699,840
Chanae Ottley,3.0,3.0,0.0,0.26186658114175754,0.011703190770495404,1221
Haonan Tong,4.0,5.0,1.833333333333333,0.26199261992619927,0.01696659600203863,1221
Sungkwol Park,3.0,3.0,0.0,0.21464248159831756,0.00023953220526670317,927
Xiaoyong Zheng,4.0,10.0,119.85248210374924,0.22514821453191783,0.0002905053580465547,927
Jagdish Narayan,2.0,2.0,0.0,0.2297734627831715,0.0025609957798854743,1556
Lewis Reynolds,2.0,2.0,0.0,0.21227089561939425,0.00047347311673112864,1280
Ayman Hawari,3.0,3.0,0.0,0.2544406357120598,0.0011942299940681388,879
Ming Liu,11.0,11.0,4670.03758788525,0.27603110209601084,0.006169825336117686,1556
Brittany Itelia Johnson,3.0,3.0,0.0,0.24988523335883703,0.0010385832778939646,879
Chengtao Luo,8.0,18.0,0.8,0.25515625,0.0015160129933649831,879
Haotian Wan,6.0,12.0,0.0,0.2550765385816932,0.001302884363840328,879
Yohachi Yamashita,8.0,18.0,0.8,0.25515625,0.0015160129933649831,879
Seung Keun Song,5.0,5.0,0.0,0.2593298396061617,0.0015767146054352999,879
Sermsawat Tunlaya-Anukit,15.0,19.0,0.19691876750700277,0.27009593119417796,0.10019959159461721,1221
Alissa Rivera,6.0,6.0,0.0,0.23937261800058635,0.009114334102050937,1685
Garrison Allen,6.0,6.0,0.0,0.23937261800058635,0.009114334102050937,1685
Fernanda Salvato,8.0,8.0,0.0,0.24862971985383678,0.0011547580925909597,1405
Clara Tang,8.0,8.0,0.0,0.24862971985383678,0.0011547580925909597,1405
Manuel Kleiner,11.0,13.0,119.33601131143224,0.24946532233424992,0.0013748313396622252,1405
Margaret R. Wagner,8.0,8.0,0.0,0.24862971985383678,0.0011547580925909597,1405
Alexandria Bartlett,8.0,8.0,0.0,0.24862971985383678,0.0011547580925909597,1405
Simina Vintila,11.0,13.0,119.33601131143224,0.24946532233424992,0.0013748313396622252,1405
Shannon Sermons,8.0,8.0,0.0,0.24862971985383678,0.0011547580925909597,1405
Dmitry Grinevich,5.0,7.0,3089.2877046173858,0.24336810730253353,0.0008502203317376442,927
Peter Thompson,8.0,8.0,0.0,0.23315248429468874,0.00851963989665505,1221
Kevan Knizner,8.0,8.0,0.0,0.23315248429468874,0.00851963989665505,1221
Whitney Stutts,8.0,9.0,0.0,0.23315248429468874,0.00851963989665505,1221
Yu-Chun Chiu,8.0,8.0,0.0,0.23315248429468874,0.00851963989665505,1221
Hannah Pil,8.0,8.0,0.0,0.23315248429468874,0.00851963989665505,1221
Ruthie Stokes,8.0,8.0,0.0,0.23315248429468874,0.00851963989665505,1221
Douglas Lawton,5.0,5.0,0.0,0.263302160593357,0.0024236103751201846,185
DeShae Dillard,5.0,5.0,0.0,0.263302160593357,0.0024236103751201846,185
Echo Pan,6.0,10.0,0.5,0.23666666666666666,0.009138134920374935,1685
Avery Roberts,5.0,10.0,0.6666666666666666,0.23663237211998261,0.008558527089776074,1685
Olivia Manley,7.0,7.0,0.0,0.21589106292966684,0.0019338508965597656,1685
Lide Cha,7.0,7.0,0.0,0.21589106292966684,0.0019338508965597656,1685
Wei-Chen Chang,7.0,7.0,0.0,0.21589106292966684,0.0019338508965597656,1685
Thomas Makris,7.0,7.0,0.0,0.21589106292966684,0.0019338508965597656,1685
Han Phan,7.0,7.0,0.0,0.21589106292966684,0.0019338508965597656,1685
Emmanuel Torres Quezada,1.0,1.0,0.0,1.0,1.5403239158493654e-26,1309
Julie Marie Grossman,3.0,3.0,0.0,0.25099907777436214,0.0021723904207922614,185
Kristin Hicks,5.0,5.0,0.0,0.25712486222642106,0.0028176979714516427,185
Joseph C. Burns,6.0,8.0,9.17818099774622,0.25871356147021546,0.003825797030384284,185
Maggie Shupe,5.0,5.0,0.0,0.25712486222642106,0.0028176979714516427,185
Thom Hodgson,4.0,6.0,0.3333333333333333,0.5769230769230769,3.322292689363556e-13,1501
Michael Kay,6.0,12.0,3.0,0.625,4.54233985001358e-13,1501
Uma Crouch,4.0,6.0,0.0,0.2132967607105538,0.00014430169075028572,1470
Montserrat Fuentes,5.0,5.0,0.0,0.2621187800963082,0.0017800208310228354,879
Marschall Furman,5.0,5.0,0.0,0.2621187800963082,0.0017800208310228354,879
Cassandra Kwon,4.0,7.0,0.0,0.5769230769230769,2.984474462283243e-13,1501
William Oxenham,4.0,7.0,0.0,0.5769230769230769,2.984474462283243e-13,1501
Edward Grant,4.0,7.0,0.0,0.5769230769230769,2.984474462283243e-13,1501
Meghan S. Hegarty,4.0,4.0,0.0,0.5769230769230769,2.984474462283243e-13,1501
Joseph Guinness,5.0,5.0,0.0,0.2610711430855316,0.007005327572897274,1405
Wayne Robarge,8.0,8.0,2771.598345484071,0.24420517421863316,0.0010165212742048115,479
John Walker,3.0,3.0,0.0,0.2361532899493854,0.0008314891338721488,185
Douyong Min,5.0,5.0,0.0,0.2335192335192335,0.030712128875467627,1221
Zhouyang Xiang,5.0,5.0,0.0,0.2335192335192335,0.030712128875467627,1221
Zhoujian Hu,4.0,4.0,0.0,0.2333190455779397,0.02102140820599922,1221
Xueya Du,4.0,4.0,0.0,0.2333190455779397,0.02102140820599922,1221
Paul B. Warren,11.0,15.0,518.4162734310777,0.24482758620689654,0.004039954072458008,735
Grayson Walker,9.0,26.0,1.1583333333333332,0.20175438596491227,0.00026097220631617003,927
Sesny Gall,7.0,12.0,0.0,0.20170454545454544,0.0001826417638714695,927
Mitsu Suyemoto,9.0,26.0,1.1583333333333332,0.20175438596491227,0.00026097220631617003,927
Laura Chen,7.0,12.0,0.0,0.20170454545454544,0.0001826417638714695,927
Alamgir Rahman,4.0,7.0,0.3333333333333333,0.23295292439372325,0.0006713119741405056,1440
Rachel Peters,4.0,4.0,0.0,0.24398625429553264,0.0026354428415374417,1221
Aitch Hunt,4.0,4.0,0.0,0.24398625429553264,0.0026354428415374417,1221
James Wilson,3.0,3.0,0.0,0.5555555555555556,2.6420613061686885e-13,1501
Jessica Deaver,3.0,3.0,0.0,0.2574897508672343,0.001664589000271274,879
Tim Michaelis,1.0,1.0,0.0,0.6666666666666666,6.06802578066329e-24,1341
Stephen Markham,2.0,3.0,1.0,1.0,7.903333969186613e-24,1341
Jason Swarts,0.0,0.0,0.0,0.0,1.9034521617055686e-233,1342
Christopher Moorman,6.0,8.0,0.0,0.19459008579599618,0.00013507490007159072,479
Christopher Serenari,6.0,6.0,0.0,0.19459008579599618,0.00013507490007159072,479
Christopher DePerno,6.0,8.0,0.0,0.19459008579599618,0.00013507490007159072,479
Markus Nils Peterson,6.0,6.0,0.0,0.19459008579599618,0.00013507490007159072,479
Caitlin Burke,6.0,6.0,0.0,0.19459008579599618,0.00013507490007159072,479
Nils Peterson,6.0,6.0,0.0,0.19459008579599618,0.00013507490007159072,479
Harrison Fell,2.0,2.0,0.0,0.1746897732135216,0.000007070259041281408,979
Christopher Gambino,1.0,1.0,0.0,0.17467108781687882,0.000006699150284731829,979
Thomas Carter,10.0,11.0,400.306389732054,0.26613428943937417,0.0026143516663657673,1287
Deepti Pradhan,3.0,3.0,0.0,0.2379079254079254,0.0008499433039208373,1287
Nahid Jafarikouhini,3.0,3.0,0.0,0.2379079254079254,0.0008499433039208373,1287
James R. Ballington,4.0,4.0,0.0,0.25451995012468825,0.005074843508963823,185
Anna Stallmann Matthiadis,9.0,12.0,823.9798644638327,0.2692941952506596,0.01890423901186073,1221
Taeyang Kim,6.0,6.0,0.0,0.2550765385816932,0.0013624022578252347,879
Caroline Leitschuh,6.0,9.0,16.482854557662755,0.2342226047045324,0.0004762396023402203,927
Sharon Stauffer,5.0,5.0,0.0,0.23418901477126058,0.0004596064593022819,927
Jayce Dean Sudweeks,4.0,4.0,0.0,0.23038939051918736,0.000397708515275482,927
Mohammed Zikry,2.0,4.0,0.0,0.19832402234636873,0.00017857793221750186,1280
Kyle G. Oman,3.0,5.0,0.5,0.19834811125956517,0.00018671125045732312,1280
Karim Aly,2.0,2.0,0.0,0.19832402234636873,0.00017857793221750186,1280
Pietro Ranieri,7.0,9.0,0.0,0.22028868204505597,0.00027857717143998044,1440
Tatyana Smirnova,7.0,7.0,0.0,0.22028868204505597,0.00027857717143998044,1440
Patrick Hewitt,7.0,7.0,0.0,0.22028868204505597,0.00027857717143998044,1440
David J. Peterson,7.0,7.0,0.0,0.22028868204505597,0.00027857717143998044,1440
Maria Herrera Quesada,8.0,9.0,3.0,0.22031840259039395,0.0002859014685428229,1440
Elle Lenker,7.0,7.0,0.0,0.22028868204505597,0.00027857717143998044,1440
Nicholas Sponsel,5.0,9.0,1.833333333333333,0.22022926500337153,0.00017425936678890628,1440
Igor Bolotnov,4.0,6.0,0.3333333333333333,0.22019956850053937,0.00016229092584278416,1440
JT Mast,3.0,3.0,0.0,0.220169880005393,0.00015574635809615213,1440
Steven Shannon,6.0,9.0,0.0,0.22025896951712975,0.00018455848671925524,1440
Amanda Lietz,6.0,6.0,0.0,0.22025896951712975,0.00018455848671925524,1440
Corey DeChant,6.0,6.0,0.0,0.22025896951712975,0.00018455848671925524,1440
Grayson Gall,6.0,6.0,0.0,0.22025896951712975,0.00018455848671925524,1440
Josh Morsell,6.0,9.0,0.0,0.22025896951712975,0.00018455848671925524,1440
Guodong Guo,3.0,11.0,0.0,0.19834811125956517,0.00021462604505630942,1280
Junghyun Wee,7.0,51.0,154.79084239034478,0.2124089490114464,0.0005669367717203357,1280
Matthew Bryant,3.0,7.0,0.0,0.19834811125956517,0.00018711959594970687,1280
Paul J. Taillie,6.0,6.0,0.0,0.21652081675948023,0.00040893380668691914,479
Charles Stillwell,5.0,5.0,0.0,0.22731069042316257,0.0004677605326129329,479
Trevor Thompson,3.0,3.0,0.0,0.20736507936507936,0.0002758952679944066,735
Brian D. Wells,4.0,12.0,0.0,0.21232609543622416,0.0005251608787835485,1280
Luis Prieto Miranda,1.0,1.0,0.0,0.5555555555555556,1.094730414787174e-19,781
Suchawan Pornsukarom,1.0,4.0,0.0,0.20155517156257713,0.00009371725010171863,927
Luke Raymond,3.0,3.0,0.0,0.20160493827160494,0.0001351501059649719,927
Megan Jacob,9.0,24.0,77.06672646787294,0.20874344880480633,0.0006085662585572128,927
Jessica Parzygnat,6.0,15.0,101.25490802106607,0.21185781006746238,0.0002630664613552067,927
Rocio Crespo,11.0,20.0,314.9754493492777,0.2119953264961703,0.000337851710007756,927
Benoit Maze,8.0,8.0,0.0,0.2389522973368452,0.0020948700042333515,735
Emma Schoeppner,5.0,7.0,25.660386764372994,0.26483944210184884,0.0024261247666309857,185
Yasmin Cardoza,5.0,5.0,0.0,0.2541238717709306,0.003971032031701315,185
Wendy L. Drake,7.0,9.0,6.0026315789473665,0.2542029887920299,0.0049122341311277525,185
Consuelo Arellano,5.0,5.0,0.0,0.2541238717709306,0.003971032031701315,185
Dario Grattapaglia,4.0,5.0,0.0,0.23358603919324847,0.005640631131123672,1405
Daniel Grans,4.0,4.0,0.0,0.23905723905723905,0.014032679224054139,1405
Robert Purnell,4.0,4.0,0.0,0.23905723905723905,0.014032679224054139,1405
William Cumbie,3.0,4.0,0.0,0.23355263157894737,0.00545119426986221,1405
Jackson Jett,5.0,7.0,0.6666666666666666,0.2336194563662375,0.006463326456744995,1405
Bronson P. Bullock,8.0,12.0,3.0,0.23371976527837413,0.0073850509883330905,1405
Khushi Goda,1.0,2.0,0.0,0.23348584501000857,0.004744925471037618,1405
Austin Quate,6.0,6.0,0.0,0.24405918397847856,0.0070728843842276365,1405
Joakim M. Andersen,6.0,9.0,0.0,0.23666666666666666,0.009274198193736575,1685
Qiuyue Chen,9.0,16.0,67.78777695411489,0.24196177211438732,0.002554386340946607,1405
Daniel Perondi,7.0,7.0,0.0,0.24060704287608664,0.002192658911864633,1405
Peiran Wang,7.0,7.0,0.0,0.24060704287608664,0.002192658911864633,1405
B Amos,7.0,7.0,0.0,0.24060704287608664,0.002192658911864633,1405
Nathan Maren,4.0,4.0,0.0,0.2581818181818182,0.0019687818579903716,81
Wusheng Liu,5.0,5.0,211.86664767563568,0.2645391219828285,0.002155526218903723,81
Kedong Da,4.0,4.0,0.0,0.2581818181818182,0.0019687818579903716,81
